어린이집명,어린이집등급,보육과정 및 상호작용,보육환경 및 운영관리,건강 및 안전,교직원,평가 인증 년월,우편번호,시군구명,어린이집코드,어린이집유형,상세주소,전화번호,시설 위도(좌표값),시설 경도(좌표값),제공서비스
키즈어린이집,A,우수,우수,우수,우수,2022-04-01,7416,영등포구,11560000440,국공립,서울특별시 영등포구 도림천로11길 3,02-846-2131,37.49111293,126.8965624,야간연장
킨더리베어린이집,A,우수,우수,우수,우수,2023-01-01,7360,영등포구,11560000257,가정,"서울특별시 영등포구 여의대방로43나길 25 101동 108호(신길동, 삼환아파트)",02-847-7893,37.50662536,126.9207896,일반
킨더벨트어린이집,B,보통,우수,우수,보통,2020-01-01,7360,영등포구,11560000042,가정,"서울특별시 영등포구 여의대방로43나길 25 107동 101호(신길동, 삼환아파트)",02-6746-7893,37.50662536,126.9207896,일반
튼튼어린이집,B,우수,우수,보통,우수,2023-11-01,7420,영등포구,11560000005,민간,서울특별시 영등포구 디지털로37길 5 (대림동),02-833-5789,37.48912755,126.8987273,야간연장
푸르름어린이집,A,우수,우수,우수,우수,2022-01-01,7405,영등포구,11560000446,국공립,서울특별시 영등포구 도림로81길 12-1,02-833-2446,37.50141911,126.9035101,야간연장
푸르지오어린이집,A,우수,우수,우수,우수,2023-07-01,7226,영등포구,11560000454,국공립,서울특별시 영등포구 영등포동8가 영중로 154 당산푸르지오아파트 관리동,02-2677-3927,37.53118672,126.9060649,야간연장
푸른숲어린이집,C,우수,우수,우수,개선필요,2023-03-01,7264,영등포구,11560000191,민간,서울특별시 영등포구 당산로 95 한전현대아파트 단지내 푸른숲어린이집 당산동2가,02-2636-3505,37.52358452,126.8949051,일반
푸른어린이집,A,우수,우수,우수,우수,2023-05-01,7310,영등포구,11560000108,국공립,서울특별시 영등포구 신길로62나길 3-1,02-835-0835,37.51321793,126.9167725,야간연장
프레비뉴어린이집,A,우수,우수,우수,우수,2023-12-01,7395,영등포구,11560000414,국공립,서울특별시 영등포구 가마산로 442,02-832-9919,37.50459579,126.9100204,야간연장
피터팬어린이집,A,우수,우수,우수,우수,2021-02-01,7264,영등포구,11560000065,가정,"서울특별시 영등포구 당산로 95 102동 101호(당산동2가, 한전현대아파트)",02-2633-8078,37.52358452,126.8949051,일반
하나푸르니신길어린이집,A,우수,우수,우수,우수,2019-01-01,7362,영등포구,11560000274,국공립,서울특별시 영등포구 신길로40길 5 (신길동),02-831-2544,37.50710215,126.911727,야간연장
하늘사랑어린이집,B,우수,우수,보통,우수,2022-06-01,7279,영등포구,11560000325,가정,"서울특별시 영등포구 영등포로12길 8 3동 107호(양평동1가, 신동아아파트)",02-2678-6849,37.52221151,126.8865766,야간연장
하늘어린이집,A,우수,우수,우수,우수,2021-07-01,7344,영등포구,11560000230,가정,"서울특별시 영등포구 63로 45 11동 12호(여의도동, 여의도시범아파트)",02-782-7809,37.52076437,126.9370282,일반
하람어린이집,A,우수,우수,우수,우수,2023-03-01,7390,영등포구,11560000445,국공립,서울특별시 영등포구 신풍로 77 114동 106호,02-835-9922,37.50041988,126.9115453,야간연장
한국교직원공제회어린이집,A,우수,우수,우수,우수,2020-12-01,7328,영등포구,11560000459,직장,서울특별시 영등포구 여의나루로 50 한국교직원공제회관 2층,02-786-1508,37.52180502,126.9256514,일반
한국수출입은행 꿈누리 어린이집,A,우수,우수,우수,우수,2023-12-01,7242,영등포구,11560000354,직장,서울특별시 영등포구 은행로 38,02-6255-5696,37.52863701,126.9234018,일반
한국휴렛팩커드푸르니 어린이집,A,우수,우수,우수,우수,2020-02-01,7332,영등포구,11560000277,직장,서울특별시 영등포구 국제금융로8길 27-8 엔에이치농협캐피탈빌딩 2층,02-780-7037,37.51941633,126.9283505,일반
한남어린이집,C,우수,보통,보통,개선필요,2022-07-01,7251,영등포구,11560000131,국공립,서울특별시 영등포구 양산로 182 (영등포동6가),02-2679-9516,37.52283796,126.9032605,야간연장
한사랑 어린이집,A,우수,우수,우수,우수,2023-02-01,7210,영등포구,11560000077,가정,"서울특별시 영등포구 선유로43가길 24 107동 102호(양평동3가, 거성파스텔아파트)",02-6264-3446,37.53148116,126.8919205,일반
한세예스24 어린이집,A,우수,우수,우수,우수,2020-01-01,7238,영등포구,11560000411,직장,서울특별시 영등포구 은행로 25 안원빌딩 2층,02-780-6889,37.52867645,126.9213726,일반
한신또래어린이집,B,우수,보통,우수,우수,2023-08-01,7204,영등포구,11560000066,가정,"서울특별시 영등포구 양평로24길 9 105동 101호(양평동5가, 한신아파트)",02-2634-0993,37.54013232,126.8921478,일반
한신엄마품어린이집,A,우수,우수,우수,우수,2021-09-01,7204,영등포구,11560000384,가정,서울특별시 영등포구 양평동5가 양평로24길 9 한신아파트 103동 101호,02-2677-5054,37.53937763,126.8925328,일반
한화여의도어린이집,B,우수,우수,보통,우수,2023-11-01,7325,영등포구,11560000397,직장,서울특별시 영등포구 여의대로 56,02-3772-8165,37.52403053,126.9228889,일반
해군바다마을어린이집,A,우수,우수,우수,우수,2020-02-01,7390,영등포구,11560000436,직장,서울특별시 영등포구 가마산로 540,02-834-7004,37.50286119,126.9159203,일반
해누리어린이집,A,우수,우수,우수,우수,2019-01-01,7379,영등포구,11560000372,가정,서울특별시 영등포구 대림로 256 성원아파트 101동 103호,02-6105-5113,37.50332341,126.8965209,야간연장
해솔어린이집,A,우수,우수,우수,우수,2023-11-01,7381,영등포구,11560000421,국공립,서울특별시 영등포구 가마산로45길 13-1,02-832-4539,37.50328196,126.8986944,야간연장
해태어린이집,A,우수,우수,우수,우수,2022-09-01,7411,영등포구,11560000085,국공립,서울특별시 영등포구 가마산로 316 (대림동),02-832-4071,37.49802059,126.8948432,"장애아통합,야간연장"
해피아이 어린이집,A,우수,우수,우수,우수,2023-03-01,7411,영등포구,11560000366,가정,서울특별시 영등포구 가마산로 312 신동아아파트 3동 102호,02-833-9722,37.49667948,126.894549,일반
햇님어린이집,A,우수,우수,우수,우수,2023-11-01,7283,영등포구,11560000091,국공립,"서울특별시 영등포구 선유서로 43 1동 105호(문래동6가, 한신아파트)",02-2068-5664,37.51925952,126.8840534,야간연장
행복드림어린이집,A,우수,우수,우수,우수,2021-01-01,7295,영등포구,11560000360,가정,서울특별시 영등포구 문래로20길 14 문래공원한신아파트 2동 101호,02-3667-7959,37.51738319,126.8932163,일반
행복한어린이집,B,우수,보통,보통,우수,2020-09-01,7365,영등포구,11560000368,가정,서울특별시 영등포구 도신로29길 28 영등포푸르지오 112동 104호,02-6326-7127,37.51190638,126.9028655,야간연장
현대 키즈맘 어린이집,A,우수,우수,우수,우수,2019-01-01,7377,영등포구,11560000367,가정,서울특별시 영등포구 도신로4길 14 현대아파트 101동 109호,02-848-1007,37.50238237,126.8960698,일반
현대어린이집,A,우수,우수,우수,우수,2022-03-01,7283,영등포구,11560000363,가정,서울특별시 영등포구 선유서로 31 현대6차아파트 601동 101호,02-6341-7171,37.5189389,126.8843955,일반
효성ITX어린이집,A,우수,우수,우수,우수,2020-09-01,7212,영등포구,11560000422,직장,서울특별시 영등포구 양평동4가 선유동2로 57,02-2068-1920,37.5338318,126.8971099,일반
효성어린이집,A,우수,우수,우수,우수,2021-01-01,7215,영등포구,11560000179,민간,서울특별시 영등포구 당산로42길 13 효성아파트 1차 관리동1층 (당산동5가),02-2069-1770,37.5307754,126.9017323,일반
YWCA또래또어린이집,A,우수,우수,우수,우수,2022-07-01,7043,동작구,11590000079,민간,서울특별시 동작구 국사봉1길 100 (상도동),02-821-0210,37.4970868,126.9314358,야간연장
건영어린이집,A,우수,우수,우수,우수,2022-04-01,6918,동작구,11590000152,가정,"서울특별시 동작구 만양로 26 103동 102호(노량진동, 건영)",02-812-7880,37.50774469,126.9492542,야간연장
구립가온어린이집,A,우수,우수,우수,우수,2022-12-01,6951,동작구,11590000436,국공립,서울특별시 동작구 상도로15가길 16,02-3280-0217,37.50193921,126.9323537,야간연장
구립강남어린이집,A,우수,우수,우수,우수,2023-02-01,6914,동작구,11590000418,국공립,서울특별시 동작구 만양로12길 5-12,02-814-7615,37.51023255,126.945506,"장애아통합,시간제보육"
구립강마루어린이집,A,우수,우수,우수,우수,2023-12-01,6909,동작구,11590000428,국공립,서울특별시 동작구 현충로 52 흑석아크로리버하임 아파트,02-814-3200,37.5102189,126.9611258,야간연장
구립고은어린이집,A,우수,우수,우수,우수,2022-09-01,7066,동작구,11590000006,국공립,서울특별시 동작구 신대방2길 42-10,02-834-1097,37.48943548,126.9126121,"장애아통합,야간연장,휴일보육"
구립까망돌어린이집,A,우수,우수,우수,우수,2023-03-01,6973,동작구,11590000447,국공립,서울특별시 동작구 서달로 129,02-815-1516,37.5051213,126.9606139,일반
구립꿈나무어린이집,A,우수,우수,우수,우수,2022-07-01,6945,동작구,11590000061,국공립,서울특별시 동작구 여의대방로36길 11 (대방동),02-821-5615,37.50459382,126.9229514,야간연장
구립꿈담어린이집,A,우수,우수,우수,우수,2021-04-01,6969,동작구,11590000435,국공립,서울특별시 동작구 상도로47아길 44-1 2층,02-813-4246,37.50401952,126.953594,야간연장
구립꿈마루어린이집,A,우수,우수,우수,우수,2019-01-01,6909,동작구,11590000431,국공립,서울특별시 동작구 현충로 52 흑석아크로리버하임 아파트 관리동,02-6277-6990,37.51081773,126.9601019,야간연장
구립나래어린이집,A,우수,우수,우수,우수,2021-04-01,6950,동작구,11590000047,국공립,서울특별시 동작구 상도로15라길 24 나래어린이집,02-823-3412,37.50442398,126.9401361,"장애아통합,야간연장,휴일보육,시간제보육"
구립노블어린이집,A,우수,우수,우수,우수,2019-12-01,6919,동작구,11590000429,국공립,서울특별시 동작구 만양로 6 e편한세상상도노빌리티 관리동,02-812-0668,37.50497881,126.9475456,장애아통합
구립다움어린이집,A,우수,우수,우수,우수,2021-07-01,7029,동작구,11590000438,국공립,서울특별시 동작구 사당로 90 사당롯데캐슬골든포레 관리동 1층,02-582-2990,37.49150539,126.9622945,휴일보육
구립대방보듬이나눔이어린이집,A,우수,우수,우수,우수,2023-01-01,6945,동작구,11590000405,국공립,서울특별시 동작구 대방동15길 10,02-822-1257,37.50290972,126.9243882,"장애아통합,시간제보육"
구립도담어린이집,A,우수,우수,우수,우수,2023-01-01,7063,동작구,11590000407,국공립,서울특별시 동작구 여의대방로10길 59 보라매파크빌아파트 104동 102호,02-831-5041,37.49511374,126.9150798,야간연장
구립도레미어린이집,A,우수,우수,우수,우수,2020-01-01,6909,동작구,11590000434,국공립,서울특별시 동작구 흑석로13길 25,02-813-2031,37.50988487,126.9591636,장애아통합
구립둥지어린이집,A,우수,우수,우수,우수,2022-06-01,7010,동작구,11590000021,국공립,서울특별시 동작구 사당로14길 20 둥지어린이집 (사당동),02-597-0912,37.48325134,126.9714434,"야간연장,휴일보육"
구립라온어린이집,A,우수,우수,우수,우수,2019-01-01,7013,동작구,11590000255,국공립,서울특별시 동작구 동작대로17길 28 (사당동),02-522-5298,37.48312785,126.9786789,"야간연장,휴일보육"
구립로미어린이집,A,우수,우수,우수,우수,2021-07-01,6920,동작구,11590000396,국공립,서울특별시 동작구 만양로 19,02-3280-3535,37.50707192,126.9457209,"장애아통합,야간연장"
구립로야어린이집,A,우수,우수,우수,우수,2022-07-01,7033,동작구,11590000010,국공립,서울특별시 동작구 상도로62길 87 (상도동),02-822-2246,37.49719825,126.9510078,"장애아통합,야간연장"
구립로이어린이집,A,우수,우수,우수,우수,2023-09-01,7001,동작구,11590000425,국공립,서울특별시 동작구 사당로23길 112,02-535-5277,37.4877494,126.9733831,야간연장
구립롯데키즈어린이집,A,우수,우수,우수,우수,2023-12-01,7064,동작구,11590000432,국공립,서울특별시 동작구 여의대방로10길 38 보라매롯데낙천대아파트 관리동 1층,02-847-5333,37.49354682,126.9140466,일반
구립리가어린이집,A,우수,우수,우수,우수,2023-09-01,7000,동작구,11590000426,국공립,"서울특별시 동작구 사당로27길 130 105동 키즈클럽(사당동,이수역 리가아파트)",02-536-1292,37.48982881,126.9728803,야간연장
구립문화어린이집,A,우수,우수,우수,우수,2022-06-01,7004,동작구,11590000004,국공립,서울특별시 동작구 사당로13길 24 (사당동),02-534-0175,37.48516531,126.9723918,"장애아통합,야간연장"
구립백합어린이집,A,우수,우수,우수,우수,2022-12-01,6990,동작구,11590000420,국공립,"서울특별시 동작구 동작대로29길 119 110동 105호 (사당동, 극동아파트)",02-596-9117,37.49006704,126.9744904,야간연장
구립보라매어린이집,A,우수,우수,우수,우수,2021-07-01,7058,동작구,11590000058,국공립,서울특별시 동작구 여의대방로22길 44 (신대방동),02-826-4503,37.49751525,126.9223598,"야간연장,휴일보육"
구립비둘기어린이집,A,우수,우수,우수,우수,2022-12-01,6942,동작구,11590000041,국공립,서울특별시 동작구 여의대방로44길 47 (대방동),02-817-2903,37.50960065,126.9298628,"야간연장,휴일보육"
구립사당4동어린이집,A,우수,우수,우수,우수,2023-07-01,7011,동작구,11590000401,국공립,서울특별시 동작구 사당로22나길 70,02-581-0010,37.48063136,126.9730781,"장애아통합,야간연장,시간제보육"
