어린이집명,어린이집등급,보육과정 및 상호작용,보육환경 및 운영관리,건강 및 안전,교직원,평가 인증 년월,우편번호,시군구명,어린이집코드,어린이집유형,상세주소,전화번호,시설 위도(좌표값),시설 경도(좌표값),제공서비스
또래어린이집,A,우수,우수,우수,우수,2022-01-01,6305,강남구,11680000052,민간,서울특별시 강남구 언주로 107 현대아파트 단지내(개포동),02-571-3667,37.47856925,127.0518792,일반
래미안도곡카운티어린이집,B,우수,보통,우수,우수,2021-07-01,6275,강남구,11680000414,민간,서울특별시 강남구 선릉로 227 래미안도곡카운티아파트 관리동,02-3462-7942,37.4958388825,127.0527375475,일반
래미안라클래시어린이집,B,우수,우수,보통,우수,2023-02-01,6091,강남구,11680000504,국공립,서울특별시 강남구 삼성로 651,02-542-7177,37.518910047450106,127.05366325012066,야간연장
리엔어린이집,A,우수,우수,우수,우수,2022-06-01,6365,강남구,11680000358,민간,서울특별시 강남구 헌릉로590길 11 세곡리엔파크3단지 관리동,02-459-8004,37.4643883571,127.104164884,일반
리틀바움어린이집,A,우수,우수,우수,우수,2022-01-01,6334,강남구,11680000158,민간,서울특별시 강남구 개포로109길 21 대치2단지 관리동 1층,02-451-8704,37.4939874,127.0750955,일반
마술피리어린이집,A,우수,우수,우수,우수,2020-03-01,6375,강남구,11680000400,가정,서울특별시 강남구 자곡로 21 206동 101호,02-459-4333,37.46764440054545,127.09274936299404,일반
명화어린이집,A,우수,우수,우수,우수,2022-07-01,6347,강남구,11680000006,국공립,서울특별시 강남구 광평로51길 49 (수서동),02-459-0686,37.491057,127.1002765,야간연장
목련어린이집,B,우수,보통,우수,우수,2020-01-01,6336,강남구,11680000014,국공립,서울특별시 강남구 개포로 617-8,02-3412-1998,37.49402874,127.0777321,"장애아통합,방과후 통합,야간연장"
무역센터 꿈나무 어린이집,A,우수,우수,우수,우수,2023-01-01,6164,강남구,11680000193,직장,서울특별시 강남구 영동대로 513 컨벤션센터 2층,02-6000-8355,37.51182328107812,127.05915972198927,일반
무지개어린이집,A,우수,우수,우수,우수,2022-09-01,6370,강남구,11680000434,가정,서울특별시 강남구 자곡로 260 한양수자인아파트 407동 106호,02-3414-1004,37.476032742034135,127.11232993558156,일반
미담어린이집,A,우수,우수,우수,우수,2022-07-01,6355,강남구,11680000047,국공립,서울특별시 강남구 일원로 115 삼성생명빌딩 (개포동),02-2226-9286,37.4840208692,127.0844599445,야간연장
바롬어린이집,A,우수,우수,우수,우수,2022-07-01,6020,강남구,11680000009,국공립,서울특별시 강남구 언주로164길 36 (신사동),02-516-4665,37.52532703,127.0363496,야간연장
방죽어린이집,A,우수,우수,우수,우수,2022-08-01,6377,강남구,11680000023,국공립,서울특별시 강남구 밤고개로24길 75 (율현동),02-451-2374,37.46991300086668,127.10456594353832,"장애아통합,방과후 통합,야간연장"
베베키즈룸어린이집,A,우수,우수,우수,우수,2022-07-01,6219,강남구,11680000081,민간,서울특별시 강남구 도곡로43길 21 래미안그레이튼1단지아파트 관리동,02-557-0509,37.4957259712,127.0470109366,일반
보람어린이집,A,우수,우수,우수,우수,2022-03-01,6280,강남구,11680000172,국공립,서울특별시 강남구 남부순환로397길 19 (대치동),02-563-9511,37.49436986,127.0613247,"장애아통합,야간연장"
보미나어린이집,A,우수,우수,우수,우수,2020-02-01,6115,강남구,11680000386,국공립,서울특별시 강남구 학동로20길 25,02-545-0967,37.5112848488505,127.028979154757,야간연장
브니엘어린이집,A,우수,우수,우수,우수,2021-01-01,6334,강남구,11680000346,가정,"서울특별시 강남구 개포로109길 21 304동 106호(개포동, 대청아파트)",02-6160-5571,37.4939874,127.0750955,일반
빛의숲어린이집,A,우수,우수,우수,우수,2021-11-01,6025,강남구,11680000493,가정,서울특별시 강남구 논현로158길 19 1층,02-542-5857,37.52217217615748,127.02999599796588,일반
삐아제어린이집,A,우수,우수,우수,우수,2023-08-01,6352,강남구,11680000059,민간,서울특별시 강남구 광평로47길 17 신동아아파트 관리동,02-451-7370,37.4879098215,127.0981866624,일반
사랑어린이집,C,개선필요,보통,보통,우수,2022-06-01,6258,강남구,11680000037,민간,서울특별시 강남구 강남대로54길 9 한우리교회 (도곡동),02-3462-7881,37.48898789,127.0324009,일반
산들어린이집,A,우수,우수,우수,우수,2023-02-01,6374,강남구,11680000445,국공립,서울특별시 강남구 자곡로3길 45 강남 브리즈힐(관리동),02-445-0045,37.472223845658974,127.09068690300997,야간연장
삼성서울병원 어린이집,A,우수,우수,우수,우수,2020-01-01,6353,강남구,11680000020,직장,서울특별시 강남구 광평로31길 66 (수서동),02-3411-9141,37.48554147,127.0880324,일반
삼성서울병원2 어린이집,A,우수,우수,우수,우수,2022-05-01,6341,강남구,11680000497,직장,서울특별시 강남구 양재대로55길 12,02-3411-3140,37.49233423982776,127.08846378607494,일반
삼성어린이집,A,우수,우수,우수,우수,2022-06-01,6080,강남구,11680000190,국공립,서울특별시 강남구 영동대로122길 7-6,02-514-6752,37.51721438,127.0596484,"장애아통합,야간연장"
삼육어린이집,A,우수,우수,우수,우수,2022-01-01,6217,강남구,11680000155,가정,"서울특별시 강남구 선릉로69길 20 105동 104호(역삼동, E편한세상)",02-566-1369,37.49603849,127.0467945,일반
서울세관 직장어린이집,A,우수,우수,우수,우수,2020-01-01,6050,강남구,11680000473,직장,서울특별시 강남구 언주로 721 서울세관 별관동 1층,02-510-1993,37.5182988698,127.0337768047,일반
서울주택도시공사 으뜸어린이집,B,우수,우수,보통,우수,2022-09-01,6336,강남구,11680000115,직장,서울특별시 강남구 개포로 621 SH공사 14동 5호(개포동),02-6940-8680,37.49417033,127.0787878,일반
서이어린이집,A,우수,우수,우수,우수,2020-03-01,6376,강남구,11680000421,가정,서울특별시 강남구 헌릉로571길 20 강남LH1단지 111-102,02-459-7878,37.46627153839223,127.10228172784844,일반
선릉삼성어린이집,A,우수,우수,우수,우수,2020-01-01,6160,강남구,11680000057,민간,서울특별시 강남구 선릉로100길 48 (삼성동),02-539-4068,37.50665559,127.0511622,일반
선우어린이집,A,우수,우수,우수,우수,2023-09-01,6263,강남구,11680000015,국공립,서울특별시 강남구 도곡로18길 9 (도곡동),02-578-6878,37.49075507,127.0384981,야간연장
선재어린이집,A,우수,우수,우수,우수,2022-07-01,6201,강남구,11680000008,국공립,서울특별시 강남구 삼성로71길 31 선재어린이집 (대치동),02-561-3421,37.50147194,127.0563477,야간연장
선혜어린이집,A,우수,우수,우수,우수,2019-11-01,6326,강남구,11680000482,국공립,서울특별시 강남구 선릉로 8 레미안블레스티지 관리동,02-2057-7004,37.48185397746381,127.06270432995576,야간연장
성아어린이집,A,우수,우수,우수,우수,2022-06-01,6301,강남구,11680000007,국공립,서울특별시 강남구 논현로32길 16 성아어린이집 (도곡동),02-575-8323,37.48406366,127.0435805,"장애아통합,야간연장"
세곡나비어린이집,A,우수,우수,우수,우수,2022-09-01,6370,강남구,11680000438,국공립,서울특별시 강남구 자곡로 230 래미안포레(관리동),02-3412-7755,37.47506031521053,127.10774761405152,"장애아통합,야간연장"
세곡연두 어린이집,A,우수,우수,우수,우수,2021-08-01,6374,강남구,11680000429,국공립,서울특별시 강남구 자곡로3길 22 LH강남3단지(관리동),02-451-4488,37.47112363094423,127.09108547425969,야간연장
세곡푸르지오어린이집,A,우수,우수,우수,우수,2019-12-01,6375,강남구,11680000403,국공립,서울특별시 강남구 자곡로 21 세곡푸르지오아파트(관리동),02-3411-5200,37.46607448442307,127.09267319055704,야간연장
세곡햇빛어린이집,A,우수,우수,우수,우수,2022-09-01,6370,강남구,11680000439,국공립,서울특별시 강남구 자곡로 260 강남한양수자인(관리동),02-451-5088,37.47662799467783,127.11171128875051,야간연장
세아별어린이집,A,우수,우수,우수,우수,2023-12-01,6188,강남구,11680000453,직장,서울특별시 강남구 영동대로 325 S TOWER 2층,02-553-7212,37.503300059030025,127.06545462625772,일반
소꿉 어린이집,B,우수,우수,우수,보통,2023-11-01,6330,강남구,11680000082,가정,"서울특별시 강남구 개포로 516 603동 108호(개포동,주공아파트)",02-3462-6223,37.489165528430135,127.07090259916131,일반
소담어린이집,A,우수,우수,우수,우수,2023-11-01,6344,강남구,11680000478,국공립,서울특별시 강남구 개포로110길 50,02-445-1601,37.48962616392031,127.07974259094637,야간연장
솔빛어린이집,A,우수,우수,우수,우수,2020-01-01,6015,강남구,11680000462,직장,서울특별시 강남구 압구정로80길 17 2층,02-6979-1060,37.5246866253269,127.0455618477077,일반
수서서머힐어린이집,A,우수,우수,우수,우수,2022-01-01,6348,강남구,11680000051,민간,서울특별시 강남구 광평로51길 22 한아름아파트 관리동,02-445-5040,37.4902186726,127.1039565006,일반
수서어린이집,A,우수,우수,우수,우수,2022-07-01,6362,강남구,11680000030,국공립,서울특별시 강남구 광평로 242 (수서동),02-3412-4208,37.48615674,127.0990519,야간연장
수연어린이집,A,우수,우수,우수,우수,2021-07-01,6097,강남구,11680000417,국공립,서울특별시 강남구 봉은사로59길 22 .,02-546-6873,37.51244391994153,127.04555661162976,야간연장
신동아어린이집,A,우수,우수,우수,우수,2023-11-01,6365,강남구,11680000488,국공립,서울특별시 강남구 헌릉로590길 10 관리동,02-451-1828,37.464145909723534,127.10270695430393,야간연장
신사어린이집,A,우수,우수,우수,우수,2023-01-01,6036,강남구,11680000060,국공립,서울특별시 강남구 도산대로15길 26 (신사동),02-548-5240,37.51998561,127.0240571,야간연장
아기사랑 어린이집,B,보통,우수,우수,우수,2021-07-01,6263,강남구,11680000388,가정,서울특별시 강남구 도곡로18길 34 3동 103호(도곡현대아파트),02-571-3022,37.4909879186324,127.039257035636,일반
아이뜰어린이집,D,보통,개선필요,보통,개선필요,2023-02-01,6308,강남구,11680000039,민간,서울특별시 강남구 개포로22길 39-11,02-577-8210,37.47718364,127.0501104,일반
아이앤어린이집,A,우수,우수,우수,우수,2023-03-01,6155,강남구,11680000467,직장,서울특별시 강남구 봉은사로68길 35-2,02-6203-5425,37.510240884822,127.05199439882804,일반
아이큰숲어린이집,A,우수,우수,우수,우수,2023-09-01,6090,강남구,11680000110,민간,서울특별시 강남구 학동로68길 29 관리동,02-3445-4181,37.5165607432,127.0471868883,일반
아이플러스어린이집,D,우수,우수,우수,우수,2020-07-01,6377,강남구,11680000463,민간,서울특별시 강남구 밤고개로26길 50 강남한신휴플러스 아파트 6단지 내 관리동,02-2226-8835,37.56647,126.977963,일반
아크로힐스논현어린이집,A,우수,우수,우수,우수,2022-07-01,6102,강남구,11680000101,민간,서울특별시 강남구 언주로 604 아크로힐스논현 관리동,02-547-1677,37.5095288806,127.0384191645,일반
압구정아람어린이집,B,보통,우수,우수,우수,2019-11-01,6006,강남구,11680000344,국공립,서울특별시 강남구 압구정로 311 (압구정동),02-545-0513,37.52934822388158,127.03561455581622,"야간연장,시간제보육"
압구정어린이집,A,우수,우수,우수,우수,2022-06-01,6024,강남구,11680000018,국공립,서울특별시 강남구 언주로157길 8 (신사동),02-545-0868,37.52427619,127.0322452,야간연장
애솔 어린이집,B,우수,우수,보통,우수,2022-08-01,6316,강남구,11680000113,가정,"서울특별시 강남구 언주로 3 5동 106호(개포동, 우성6차아파트)",02-573-8533,37.48297905,127.0589853,일반
어린왕자어린이집,B,우수,우수,우수,보통,2020-01-01,6372,강남구,11680000485,민간,서울특별시 강남구 자곡로7길 8-16,02-3412-0612,37.47452983251421,127.10034426096374,일반
언북 어린이집,A,우수,우수,우수,우수,2023-01-01,6066,강남구,11680000200,국공립,서울특별시 강남구 삼성로135길 42 언북 초등학교 내 교육문화센터 2층 (청담동),02-547-0134,37.51994765,127.0450978,"장애아통합,야간연장"
에듀케어어린이집,A,우수,우수,우수,우수,2022-08-01,6088,강남구,11680000077,가정,"서울특별시 강남구 선릉로130길 19 102동 108호(삼성동, 서광)",02-517-1417,37.51721078,127.0430456,일반
에코비어린이집,C,개선필요,보통,보통,우수,2023-11-01,6370,강남구,11680000449,가정,"서울특별시 강남구 자곡로 260 402동 102호(자곡동,강남한양수자인)",02-3411-7208,37.4765488043,127.111607161,일반
엔젤스타 어린이집,A,우수,우수,우수,우수,2023-01-01,6366,강남구,11680000377,가정,"서울특별시 강남구 헌릉로590길 63 512동 102호(세곡동, 강남데시앙파크)",02-2226-2700,37.46040011829032,127.102518157297,일반
여명어린이집,A,우수,우수,우수,우수,2023-02-01,6197,강남구,11680000100,민간,서울특별시 강남구 역삼로67길 11 (대치동),02-508-2686,37.5021247,127.052907,영아전담
역삼가애어린이집,A,우수,우수,우수,우수,2022-07-01,6229,강남구,11680000175,국공립,서울특별시 강남구 도곡로37길 15 (역삼동),02-568-1623,37.49483065,127.0447335,"야간연장,시간제보육"
역삼래미안어린이집,B,우수,보통,우수,우수,2023-02-01,6218,강남구,11680000151,민간,서울특별시 강남구 선릉로69길 19 역삼래미안 관리동,02-501-7713,37.4981679737,127.0507036222,일반
역삼럭키어린이집,A,우수,우수,우수,우수,2023-11-01,6262,강남구,11680000055,가정,"서울특별시 강남구 논현로 213 102동 116호(도곡동, 역삼럭키아파트)",02-575-3213,37.49043629,127.0401837,일반
역삼어린이집,A,우수,우수,우수,우수,2022-07-01,6245,강남구,11680000149,국공립,서울특별시 강남구 테헤란로22길 46 (역삼동),02-553-1130,37.49724706,127.0352823,야간연장
